ID,RA,DEC,Field,B,A,FLUX_RADIUS_50,THETA,FWHM,r_auto
DR4_3_STRIPE82-0002_0010302,0.4793075895198494,0.30204180358790667,STRIPE82-0002,0.00037281992,0.00041276592,1.6554574,32.398537,0.00041163285,14.938727
DR4_3_STRIPE82-0002_0010329,0.005961379409066745,0.30453657639828063,STRIPE82-0002,0.00034127242,0.00035774795,1.4632168,80.43622,0.0003517584,16.170164
DR4_3_STRIPE82-0002_0010337,359.69399960466154,0.24869542725818913,STRIPE82-0002,0.0009255055,0.0010106007,2.3603895,1.9593238,0.0009683051,11.379314
DR4_3_STRIPE82-0002_0010549,359.61378102357526,0.3089658363839124,STRIPE82-0002,0.00036531655,0.0003725682,1.5138209,-23.547636,0.00036612042,15.422723
DR4_3_STRIPE82-0002_0010550,0.594116689528967,0.31236745213105327,STRIPE82-0002,0.0003344076,0.00033932083,1.5116729,-69.24383,0.0003529236,16.271082
DR4_3_STRIPE82-0002_0010591,359.8353272158221,0.31321153283452363,STRIPE82-0002,0.00035593237,0.00035937276,1.4678357,-70.66559,0.00035439333,15.724833
DR4_3_STRIPE82-0002_0010631,0.2486235774562482,0.3161463210511642,STRIPE82-0002,0.00030471536,0.00032293668,1.425509,18.571138,0.0003301055,16.926464
DR4_3_STRIPE82-0002_0010764,0.5741853209180164,0.31898003270065134,STRIPE82-0002,0.00033551405,0.00034926896,1.475513,-45.955276,0.00035211237,16.419584
DR4_3_STRIPE82-0002_0010772,0.5279110503337494,0.31541960173319156,STRIPE82-0002,0.00035551513,0.00037901232,1.4413902,76.061745,0.00034207245,15.453538
DR4_3_STRIPE82-0002_0010787,0.4361817063718293,0.3226243693380197,STRIPE82-0002,0.00029303192,0.00029718515,1.4326708,14.536979,0.00034505653,16.98782
DR4_3_STRIPE82-0002_0010912,0.7011031027675702,0.3059380988312878,STRIPE82-0002,0.00054770394,0.00056149525,1.750866,44.1549,0.00041370565,13.347889
DR4_3_STRIPE82-0002_0010924,359.8625351720302,0.31843331109307194,STRIPE82-0002,0.0003864202,0.000406678,1.4940147,-1.0446826,0.00036096462,14.89872
DR4_3_STRIPE82-0002_0010935,359.8006743099594,0.3202021022402281,STRIPE82-0002,0.00038153448,0.00039636224,1.5220277,-2.907241,0.0003730149,15.103341
DR4_3_STRIPE82-0002_0010980,0.5606325628536047,0.32434330891225793,STRIPE82-0002,0.00033794125,0.00034701766,1.4542121,-81.755104,0.000345794,16.26395
DR4_3_STRIPE82-0002_0011045,0.12610279928349102,0.3241883971694736,STRIPE82-0002,0.00037732156,0.0003938529,1.481623,22.119987,0.00035781122,15.120394
DR4_3_STRIPE82-0002_0011085,0.06412668275205033,0.33045400419430704,STRIPE82-0002,0.00029208075,0.0003017123,1.445161,12.641855,0.00035072735,16.71535
DR4_3_STRIPE82-0002_0011089,359.78714363546777,0.3254534904280035,STRIPE82-0002,0.0003474104,0.00036988492,1.4769342,-7.7667065,0.0003567267,15.792913
DR4_3_STRIPE82-0002_0011102,0.5502687165648512,0.32454242828420393,STRIPE82-0002,0.00039310788,0.00041238358,1.511632,27.981419,0.00035615443,14.786613
DR4_3_STRIPE82-0002_0011128,359.765820973207,0.32438971752694384,STRIPE82-0002,0.00037982626,0.00038633245,1.5236379,68.832954,0.0003655328,15.575101
DR4_3_STRIPE82-0002_0011177,359.763422066934,0.32666007789985724,STRIPE82-0002,0.00038493617,0.0004052631,1.4735048,53.27172,0.00035840593,15.330538
DR4_3_STRIPE82-0002_0011340,0.5371408184569804,0.33781874265294276,STRIPE82-0002,0.00030278487,0.0003114636,1.4581151,-6.210252,0.00034946436,16.855177
DR4_3_STRIPE82-0002_0011376,359.5546181677369,0.33058758028020674,STRIPE82-0002,0.00041930543,0.00044324965,1.5362569,9.785687,0.00037077497,14.678097
DR4_3_STRIPE82-0002_0011441,0.6900425312623585,0.33673258724460453,STRIPE82-0002,0.00033622395,0.0003421459,1.4775662,76.202614,0.00034717255,15.779434
DR4_3_STRIPE82-0002_0011505,359.885320933621,0.33807188893180457,STRIPE82-0002,0.0002933431,0.00031473744,1.4393688,79.77319,0.00035210457,16.948559
DR4_3_STRIPE82-0002_0011578,359.70942835674725,0.33685780025263196,STRIPE82-0002,0.0004142081,0.00042498563,1.517617,24.91053,0.0003661049,14.391922
DR4_3_STRIPE82-0002_0011582,359.96654357739004,0.344132178444721,STRIPE82-0002,0.0002997309,0.00030803817,1.4820513,14.652514,0.00035663554,16.608683
DR4_3_STRIPE82-0002_0011652,0.28024677694430666,0.34313997548208064,STRIPE82-0002,0.0003457071,0.00036064006,1.4805868,11.936374,0.00035303214,16.032368
DR4_3_STRIPE82-0002_0011694,0.35625050522965773,0.34138674295681726,STRIPE82-0002,0.00039781074,0.00042090137,1.5286546,35.61448,0.00035792435,14.659395
DR4_3_STRIPE82-0002_0011732,0.15989473245443092,0.3227671133590078,STRIPE82-0002,0.00088359957,0.0017566218,1.7627727,33.256718,0.000346,16.037191
DR4_3_STRIPE82-0002_0011761,0.4230370619881605,0.34112459636772635,STRIPE82-0002,0.00040387426,0.0004259815,1.4965079,28.926197,0.00034979585,14.34424
DR4_3_STRIPE82-0002_0011769,0.5898969535879919,0.34536231567356057,STRIPE82-0002,0.00037163642,0.00038341305,1.4846958,89.28429,0.00034563767,15.478272
DR4_3_STRIPE82-0002_0011803,359.6054977444315,0.3481362361179475,STRIPE82-0002,0.00030803727,0.0003127553,1.495242,21.013952,0.00035925343,16.824785
DR4_3_STRIPE82-0002_0011886,359.93277693501483,0.34075334581767974,STRIPE82-0002,0.00043583495,0.00047118677,1.5151713,14.951958,0.0003721651,13.878904
DR4_3_STRIPE82-0002_0011996,0.14235957417233422,0.3511201018567004,STRIPE82-0002,0.00037263107,0.00042321524,1.5051166,4.101168,0.00036926335,15.861607
DR4_3_STRIPE82-0002_0012020,0.5238126688781326,0.35211282484069306,STRIPE82-0002,0.00039347413,0.00040028364,1.4890298,-37.22233,0.00035130413,14.928618
DR4_3_STRIPE82-0002_0012030,359.7475357475565,0.35652215075491156,STRIPE82-0002,0.00033552243,0.00036394576,1.511873,15.643563,0.00037445134,16.792593
DR4_3_STRIPE82-0002_0012064,359.528105745548,0.35346911592012076,STRIPE82-0002,0.00036552004,0.00037927378,1.5317987,65.40212,0.00036488,15.295983
DR4_3_STRIPE82-0002_0012090,0.5025795540558889,0.35836439073826787,STRIPE82-0002,0.0003227214,0.00033023156,1.4839302,89.550156,0.00035707915,16.394718
DR4_3_STRIPE82-0002_0012158,0.4805998259574594,0.354895316619596,STRIPE82-0002,0.00040021306,0.00042497405,1.5047767,30.835707,0.0003541535,14.306717
DR4_3_STRIPE82-0002_0012159,359.72960137136306,0.3561046498543285,STRIPE82-0002,0.00029702956,0.00033897138,1.4671869,82.00306,0.00034692322,16.89941
DR4_3_STRIPE82-0002_0012172,0.13650951066872322,0.35213251836795184,STRIPE82-0002,0.00041421052,0.00044094975,1.5008454,4.0651345,0.00035821847,14.243649
DR4_3_STRIPE82-0002_0012190,0.38244871120599555,0.31611756528768686,STRIPE82-0002,0.0009926623,0.0012756328,1.8255274,38.794853,0.0004547718,13.0406685
DR4_3_STRIPE82-0002_0012296,359.91217021276896,0.3489969678697929,STRIPE82-0002,0.0004672843,0.00049015554,1.5269004,18.387276,0.0003802124,13.365624
DR4_3_STRIPE82-0002_0012314,359.5491110444308,0.35140849365238225,STRIPE82-0002,0.00045732173,0.00047962883,1.529547,2.014837,0.00038053098,13.541778
DR4_3_STRIPE82-0002_0012423,359.62414249996493,0.3659245692003897,STRIPE82-0002,0.00036082344,0.00040170873,1.469356,7.4254265,0.00035649558,15.187949
DR4_3_STRIPE82-0002_0012432,0.6875264014448107,0.36843622598209647,STRIPE82-0002,0.00031504134,0.00032591552,1.4796373,49.992012,0.00034782157,16.6497
DR4_3_STRIPE82-0002_0012598,359.8930373448694,0.36821837710242805,STRIPE82-0002,0.00044293128,0.0004695338,1.767767,5.7297235,0.0004763243,14.10332
DR4_3_STRIPE82-0002_0012671,0.674523793453996,0.3741097396800271,STRIPE82-0002,0.00033386095,0.00034010495,1.495683,66.80919,0.00034971963,16.324862
DR4_3_STRIPE82-0002_0012691,0.1938402796428491,0.37341543157980245,STRIPE82-0002,0.00035230344,0.00036675297,1.4614401,12.097745,0.00034481197,15.914518
DR4_3_STRIPE82-0002_0012707,359.8634931518063,0.3653583058767378,STRIPE82-0002,0.0004474122,0.00046998975,1.4897512,7.221396,0.00037008573,13.600165
DR4_3_STRIPE82-0002_0012734,0.39557302762020474,0.37816528856074005,STRIPE82-0002,0.00029323695,0.00033241467,1.4279794,27.371609,0.00034057524,16.949095
DR4_3_STRIPE82-0002_0012742,359.7703000555628,0.37636359630813154,STRIPE82-0002,0.00032589032,0.00033464373,1.4737909,30.47193,0.00035507634,16.366161
DR4_3_STRIPE82-0002_0012764,0.20991254216688665,0.37146808487446387,STRIPE82-0002,0.0004530069,0.0005011395,1.5180637,-83.80735,0.0003468946,16.371098
DR4_3_STRIPE82-0002_0012769,0.4696614766848245,0.3784867742358693,STRIPE82-0002,0.0002767593,0.00034217048,1.4893501,-38.69002,0.0003395024,16.840872
DR4_3_STRIPE82-0002_0012781,0.10347346960740023,0.3760518792730282,STRIPE82-0002,0.00034562155,0.00036190316,1.4543489,4.1617846,0.0003462205,15.825026
DR4_3_STRIPE82-0002_0012867,0.4689872466582054,0.3774996996405142,STRIPE82-0002,0.00029303072,0.00034624903,1.4641873,-39.457207,0.00034133182,16.69789
DR4_3_STRIPE82-0002_0012880,359.9571776636653,0.37101618580604245,STRIPE82-0002,0.00033085933,0.00034449442,1.4673659,55.172886,0.00035253566,16.331465
DR4_3_STRIPE82-0002_0012881,359.89251338885055,0.365154723925843,STRIPE82-0002,0.0003993986,0.00043282588,1.5098225,-24.409937,0.00036214726,13.774772
DR4_3_STRIPE82-0002_0013043,0.38397058139127666,0.38308195658356525,STRIPE82-0002,0.00036451267,0.00038075406,1.4813367,42.004787,0.00034762267,15.4203415
DR4_3_STRIPE82-0002_0013097,359.7439474483486,0.3820902347306264,STRIPE82-0002,0.00038646653,0.00039171166,1.5164855,-44.59287,0.00036165828,14.9249935
DR4_3_STRIPE82-0002_0013127,0.6936892218836705,0.3870025213823613,STRIPE82-0002,0.0003073452,0.00032474307,1.4925171,57.257256,0.0003477402,16.998535
DR4_3_STRIPE82-0002_0013160,0.6878198939804239,0.38439901800617865,STRIPE82-0002,0.00038603524,0.0004092796,1.5029799,50.86013,0.0003519142,14.842104
DR4_3_STRIPE82-0002_0013181,0.40313431951794404,0.3867131374827666,STRIPE82-0002,0.00035774623,0.00038540663,1.4383174,28.83156,0.00033148244,15.880397
DR4_3_STRIPE82-0002_0013261,359.92889669132563,0.3824748936408194,STRIPE82-0002,0.00042897215,0.00044510455,1.4864354,0.9664884,0.00036106532,14.291282
DR4_3_STRIPE82-0002_0013266,0.4611671721272031,0.3877899414706551,STRIPE82-0002,0.00038497208,0.00040150728,1.4663286,39.146687,0.0003447362,14.665838
DR4_3_STRIPE82-0002_0013281,0.5940593226428774,0.39198231848855764,STRIPE82-0002,0.0003373274,0.0003669723,1.4580733,53.104156,0.00034594376,16.125164
DR4_3_STRIPE82-0002_0013306,359.61006372366035,0.3899890511609523,STRIPE82-0002,0.000380506,0.00039220697,1.4973305,-15.329779,0.0003684144,15.353414
DR4_3_STRIPE82-0002_0013514,359.87465711068927,0.39334391353436,STRIPE82-0002,0.0004117034,0.00043049935,1.472237,14.461005,0.00036154262,14.512967
DR4_3_STRIPE82-0002_0013553,0.2749953312806494,0.39855038014952826,STRIPE82-0002,0.00037134922,0.0003823176,1.5036911,-0.64006865,0.00035298307,15.320487
DR4_3_STRIPE82-0002_0013756,0.051705968531063094,0.40326367475972547,STRIPE82-0002,0.0003870923,0.0004032107,1.4849868,14.913108,0.00035988374,15.16494
DR4_3_STRIPE82-0002_0013795,0.21681416187815142,0.37127715002477724,STRIPE82-0002,0.0007032111,0.00074292475,1.7838383,63.885353,0.0004650762,12.486358
DR4_3_STRIPE82-0002_0013814,0.3757113917989292,0.40571885891502757,STRIPE82-0002,0.00037621462,0.00039096043,1.4922441,34.959305,0.00035022438,15.202485
DR4_3_STRIPE82-0002_0013854,359.684366217603,0.3976902614930668,STRIPE82-0002,0.00044507548,0.00046540197,1.5480338,10.298367,0.00037771146,14.127585
DR4_3_STRIPE82-0002_0013914,359.8098332051533,0.40906298771234945,STRIPE82-0002,0.0003786769,0.00039514402,1.4859625,-12.141635,0.00036933704,15.302893
DR4_3_STRIPE82-0002_0013933,0.5989071813184723,0.4099938263416575,STRIPE82-0002,0.00034704315,0.0003634609,1.4882996,46.37768,0.00034438446,15.613099
DR4_3_STRIPE82-0002_0013971,0.2359376214640048,0.407389814938099,STRIPE82-0002,0.0004088652,0.0004193995,1.4853201,18.481535,0.0003541632,14.489876
DR4_3_STRIPE82-0002_0014137,0.03146624966887238,0.4119775357671026,STRIPE82-0002,0.00035134674,0.0003746128,1.4500768,-70.75025,0.00034812445,15.86372
DR4_3_STRIPE82-0002_0014151,359.8229269652376,0.41617376849924176,STRIPE82-0002,0.0003416164,0.0004131881,1.9902459,-3.4619899,0.0007315721,16.309597
DR4_3_STRIPE82-0002_0014204,0.16709964422683968,0.41717043161601725,STRIPE82-0002,0.00036688047,0.00038982098,1.4737617,14.564547,0.00035452138,15.232542
DR4_3_STRIPE82-0002_0014232,0.6519312903798016,0.4129002925853701,STRIPE82-0002,0.00039266836,0.0004052059,1.5276942,64.70129,0.0003579305,14.570869
DR4_3_STRIPE82-0002_0014251,0.5335770660667933,0.405068600090221,STRIPE82-0002,0.0014287165,0.0021047047,3.7042959,9.924305,0.00033548844,15.242368
DR4_3_STRIPE82-0002_0014334,359.5828666749343,0.3248179158389512,STRIPE82-0002,0.0014183846,0.0014968107,3.0495577,20.556795,0.004523094,10.827103
DR4_3_STRIPE82-0002_0014403,0.4840736417485488,0.4343821545267234,STRIPE82-0002,8.4452906e-05,0.0012321895,3.9829512,0.17259231,0.0019337827,14.624101
DR4_3_STRIPE82-0002_0014455,0.0023662252677135406,0.42496957983256217,STRIPE82-0002,0.0003939336,0.00042194125,1.5082054,-37.520657,0.00035758194,15.458865
DR4_3_STRIPE82-0002_0014532,0.4213263419032153,0.4322391429162859,STRIPE82-0002,0.00032591764,0.00033740376,1.4900051,-73.53752,0.00034375867,16.716856
DR4_3_STRIPE82-0002_0014561,0.08588544548641686,0.4262615935428609,STRIPE82-0002,0.00040264011,0.00043176315,1.521219,9.866877,0.0003670545,14.539746
DR4_3_STRIPE82-0002_0014616,0.06347291779084688,0.42444145353181423,STRIPE82-0002,0.00044715128,0.00047628646,1.5196736,18.115088,0.00036669252,13.618097
DR4_3_STRIPE82-0002_0014652,0.00790253142618547,0.42345270964535514,STRIPE82-0002,0.00045514066,0.00047175915,1.5266817,12.675503,0.00037075,13.574479
DR4_3_STRIPE82-0002_0014765,0.04862906236490879,0.42955489373233746,STRIPE82-0002,0.0004355931,0.00045643206,1.5243063,10.286851,0.00036742535,13.909368
DR4_3_STRIPE82-0002_0014794,0.5873498957125483,0.4329454405137768,STRIPE82-0002,0.0004342641,0.00043797444,1.5166115,58.66322,0.00036727573,15.221591
DR4_3_STRIPE82-0002_0014833,0.5907681304737737,0.4257708051863669,STRIPE82-0002,0.0005039027,0.00052748754,1.6962466,60.833744,0.00038882106,13.370165
DR4_3_STRIPE82-0002_0015044,0.2609121366439021,0.4467502174774198,STRIPE82-0002,0.0003455842,0.00035736363,1.4783245,14.135943,0.00034788818,16.091202
DR4_3_STRIPE82-0002_0015065,359.65686494027943,0.4492028334661934,STRIPE82-0002,0.00029362808,0.00031085318,1.4602531,-87.30304,0.0003527591,16.978127
DR4_3_STRIPE82-0002_0015196,359.5699569935176,0.4536806767376288,STRIPE82-0002,0.00033089597,0.00035704224,1.5216594,-41.388454,0.00035984724,16.282682
DR4_3_STRIPE82-0002_0015267,359.66713710001244,0.3915844880558679,STRIPE82-0002,0.00089969556,0.0009278348,2.491467,27.682917,0.0011814246,11.683259
DR4_3_STRIPE82-0002_0015317,0.48311898167958955,0.4515380321218479,STRIPE82-0002,0.00038590815,0.00040300217,1.4602739,-88.36916,0.00034326056,15.172549
DR4_3_STRIPE82-0002_0015420,0.360596242934603,0.45580462181513137,STRIPE82-0002,0.00033346168,0.0003435201,1.4782935,-1.1234454,0.0003504689,16.098818
DR4_3_STRIPE82-0002_0015474,0.3225556102240473,0.45488724960996924,STRIPE82-0002,0.00039115036,0.0003960966,1.4879036,19.181927,0.00034885705,15.23392
DR4_3_STRIPE82-0002_0015546,359.95179685580456,0.4619875101803141,STRIPE82-0002,0.0003466306,0.00035729381,1.4488422,56.981586,0.00035043995,16.648926
DR4_3_STRIPE82-0002_0015575,0.5183400218141657,0.4572291071703856,STRIPE82-0002,0.00041849134,0.00043559514,1.5208429,40.45889,0.00035348148,14.559247
DR4_3_STRIPE82-0002_0015673,0.28163504895236313,0.4648596166108277,STRIPE82-0002,0.00039030015,0.00041383863,1.4788231,12.601275,0.00035697178,14.835183
DR4_3_STRIPE82-0002_0015724,0.3536128799797166,0.4691281523029755,STRIPE82-0002,0.0003319716,0.00036063726,1.4741157,1.9089905,0.00034749697,16.190575
DR4_3_STRIPE82-0002_0015734,0.20642905446356014,0.46548429009310066,STRIPE82-0002,0.0003733838,0.00039147428,1.5227833,21.195086,0.00035470328,15.0013895
DR4_3_STRIPE82-0002_0015741,0.05635245404569844,0.4661942397045356,STRIPE82-0002,0.0003745221,0.0003898624,1.4649231,57.107624,0.00035672705,15.425428
DR4_3_STRIPE82-0002_0015789,0.5422349377225895,0.44904463326698496,STRIPE82-0002,0.00049374456,0.0005246069,1.5394472,81.29945,0.00036266484,13.50755
DR4_3_STRIPE82-0002_0015806,0.12078456965141542,0.4593471541585165,STRIPE82-0002,0.00053540186,0.0005536877,1.7200209,3.0332923,0.00040631628,13.564953
DR4_3_STRIPE82-0002_0016000,359.85582277975635,0.4794200505969693,STRIPE82-0002,0.00032141322,0.00042992915,1.6236274,16.58783,0.0004486006,16.796484
DR4_3_STRIPE82-0002_0016029,0.2212712269753831,0.4667952929051424,STRIPE82-0002,0.00040422432,0.00042480603,1.4944512,22.251347,0.00035845579,14.422592
DR4_3_STRIPE82-0002_0016077,0.18340662090296425,0.4755988242070247,STRIPE82-0002,0.00036264837,0.00038315874,1.4360073,54.237095,0.00034434046,16.34273
DR4_3_STRIPE82-0002_0016143,0.6823859929650627,0.48370046482570755,STRIPE82-0002,0.00030079583,0.0003128296,1.440246,69.829,0.0003331829,16.947254
DR4_3_STRIPE82-0002_0016234,0.12883778351387135,0.48057515002100276,STRIPE82-0002,0.00038671604,0.0004227959,1.5090673,14.0654745,0.00036302663,14.89871
DR4_3_STRIPE82-0002_0016312,0.3652132251783247,0.48033672920674453,STRIPE82-0002,0.00039537976,0.00041554184,1.4793043,43.48668,0.00034637126,14.925863
DR4_3_STRIPE82-0002_0016363,0.5751303523564284,0.48325092920182894,STRIPE82-0002,0.00037987586,0.00040119502,1.4735148,70.00808,0.00034212111,15.313024
DR4_3_STRIPE82-0002_0016370,0.38354908605313875,0.47065838172364205,STRIPE82-0002,0.0005099882,0.00052911206,1.6595802,25.374456,0.00039564056,13.584156
DR4_3_STRIPE82-0002_0016424,0.07198459332692256,0.48325079556615486,STRIPE82-0002,0.0003782188,0.0003826923,1.5014001,79.49078,0.0003548254,15.381931
DR4_3_STRIPE82-0002_0016436,359.95083519325766,0.48828422268889576,STRIPE82-0002,0.00033349326,0.00034910417,1.4958011,0.81877476,0.00035686613,16.360687
DR4_3_STRIPE82-0002_0016474,0.6449927772733763,0.49198736811351645,STRIPE82-0002,0.00030143769,0.00032433486,1.4410024,38.04864,0.0003454293,16.541689
DR4_3_STRIPE82-0002_0016585,359.7787287774392,0.4634112296138791,STRIPE82-0002,0.00058719475,0.0005969469,1.8242128,7.571739,0.0005084845,12.575366
DR4_3_STRIPE82-0002_0016646,0.2164973754735419,0.4952715075995159,STRIPE82-0002,0.00031439323,0.00033672265,1.5052702,63.40547,0.00034861756,16.376095
DR4_3_STRIPE82-0002_0016687,0.4486505099415884,0.48027199684055427,STRIPE82-0002,0.0005430755,0.00058237516,1.7218413,10.872171,0.00040743456,12.957615
DR4_3_STRIPE82-0002_0016710,359.80528807944233,0.49286229725207975,STRIPE82-0002,0.0003962036,0.00041259275,1.4591336,-13.266004,0.00035706162,14.96829
DR4_3_STRIPE82-0002_0016786,0.46996734360829007,0.4994445633479289,STRIPE82-0002,0.00031268306,0.0003195019,1.4335632,-28.675747,0.0003400288,16.698511
DR4_3_STRIPE82-0002_0016893,0.6724356122274514,0.506269823363331,STRIPE82-0002,0.00029346586,0.00030824746,1.457597,32.73976,0.00034405678,16.892622
DR4_3_STRIPE82-0002_0016981,0.1813551261152679,0.49444911454159834,STRIPE82-0002,0.00046792702,0.00048486333,1.5299965,-12.610953,0.0003710084,13.870697
DR4_3_STRIPE82-0002_0017011,0.5254689160468401,0.5035600734626462,STRIPE82-0002,0.00036904536,0.00038415744,1.4234562,47.965874,0.00033807167,16.114668
DR4_3_STRIPE82-0002_0017117,0.33971151640631836,0.49849573968319566,STRIPE82-0002,0.00040481798,0.0004330348,1.4999663,32.390755,0.00035198542,14.648411
DR4_3_STRIPE82-0002_0017153,0.01144877058773149,0.48494841824203583,STRIPE82-0002,0.00057753536,0.00058923295,1.7212696,15.784639,0.00043165137,12.753335
DR4_3_STRIPE82-0002_0017158,359.52147386727586,0.4908454366568448,STRIPE82-0002,0.00050295674,0.0005208247,1.6211692,-4.3172197,0.00041529394,13.167663
DR4_3_STRIPE82-0002_0017349,0.06595337145190275,0.5114668758603234,STRIPE82-0002,0.00040669317,0.0004395207,1.5217113,12.541224,0.00036269534,14.453516
DR4_3_STRIPE82-0002_0017354,0.481157250192518,0.5169836311695067,STRIPE82-0002,0.00031026732,0.0003278584,1.4817159,66.311226,0.00035322175,16.687113
DR4_3_STRIPE82-0002_0017368,0.6714117623941659,0.5179355805464185,STRIPE82-0002,0.000317412,0.00032907174,1.4975586,-68.08481,0.0003562489,16.738663
DR4_3_STRIPE82-0002_0017382,0.45732627781880797,0.5073468292522373,STRIPE82-0002,0.00043196214,0.00044592906,1.4774996,40.176727,0.00035104406,13.945434
DR4_3_STRIPE82-0002_0017445,359.67095288219895,0.5172900453518654,STRIPE82-0002,0.00030406014,0.00032073443,1.4641945,-11.365041,0.0003464233,16.670664
DR4_3_STRIPE82-0002_0017446,0.155359767650766,0.5175979152946595,STRIPE82-0002,0.00035865456,0.00038266397,1.5375504,19.07048,0.00036015242,15.708544
DR4_3_STRIPE82-0002_0017554,359.92856061417757,0.5231919006798672,STRIPE82-0002,0.0003233221,0.00033003205,1.473101,-2.5629826,0.00035440878,16.54975
DR4_3_STRIPE82-0002_0017558,0.26363655342071013,0.5235074272883239,STRIPE82-0002,0.00030416498,0.00032774627,1.4679862,31.64769,0.00034663238,16.861086
DR4_3_STRIPE82-0002_0017702,359.8346570217783,0.5165993886463717,STRIPE82-0002,0.00044236696,0.00048178912,1.49627,-14.68328,0.00034645374,15.460725
DR4_3_STRIPE82-0002_0017721,0.19808646189186183,0.5154355288278016,STRIPE82-0002,0.000505812,0.00052367704,1.6376834,20.288273,0.00039506677,13.3294
DR4_3_STRIPE82-0002_0017724,0.22248481335633236,0.5227682280874809,STRIPE82-0002,0.00040366384,0.00043090052,1.530637,30.840483,0.00035895166,14.597288
DR4_3_STRIPE82-0002_0017746,359.608813588513,0.5267413907769016,STRIPE82-0002,0.00033776337,0.00036216137,1.4855548,-74.496185,0.00036673862,16.142382
DR4_3_STRIPE82-0002_0017778,359.6602760154355,0.5262601582728419,STRIPE82-0002,0.00038338694,0.00039938468,1.5076904,-23.339737,0.0003659668,15.015957
DR4_3_STRIPE82-0002_0017782,0.04751642050944642,0.5219456769571698,STRIPE82-0002,0.0004337563,0.00045559453,1.5225117,17.944107,0.00036244857,13.9997015
DR4_3_STRIPE82-0002_0017806,0.05621565213429163,0.5304987973010578,STRIPE82-0002,0.00033946798,0.0003523501,1.464674,-38.409565,0.0003559164,16.37084
DR4_3_STRIPE82-0002_0017822,0.7057884599520898,0.5312379164934662,STRIPE82-0002,0.00034002285,0.00038210306,1.5345308,50.943985,0.00035555093,16.426943
DR4_3_STRIPE82-0002_0017877,359.9023766905825,0.5334842186179242,STRIPE82-0002,0.00031075874,0.00032829033,1.4859934,-65.80567,0.00035117278,16.616398
DR4_3_STRIPE82-0002_0017882,0.46882602540980617,0.5330814724756701,STRIPE82-0002,0.00034576518,0.000362497,1.4785842,14.805185,0.000347482,16.147667
DR4_3_STRIPE82-0002_0017890,359.8345915583789,0.5216923513448529,STRIPE82-0002,0.000485615,0.0005160332,1.6153463,0.058166463,0.00041083776,13.033943
DR4_3_STRIPE82-0002_0017891,0.70732511704928,0.5336742680806682,STRIPE82-0002,0.00032277874,0.00034193377,1.4393213,-14.509059,0.00032732496,16.645061
DR4_3_STRIPE82-0002_0017918,0.2840582009007139,0.5340139388418356,STRIPE82-0002,0.00032132794,0.00032723433,1.472068,37.73205,0.00034453307,16.599379
DR4_3_STRIPE82-0002_0017965,0.17517265784739622,0.5288172527764482,STRIPE82-0002,0.00040193167,0.00042288506,1.4930388,-0.9126606,0.0003483062,14.681912
DR4_3_STRIPE82-0002_0018037,0.3087217327674727,0.5375601172810571,STRIPE82-0002,0.00033428514,0.00034456846,1.5256375,58.150013,0.00035558315,16.31754
DR4_3_STRIPE82-0002_0018138,359.8902145641166,0.5345065854558778,STRIPE82-0002,0.00041869184,0.00045679425,1.5132324,1.3662797,0.00036343455,13.961404
DR4_3_STRIPE82-0002_0018266,359.6816114801592,0.5452180986469695,STRIPE82-0002,0.0003111595,0.00033946845,1.4795604,-36.174133,0.00035155469,16.628103
DR4_3_STRIPE82-0002_0018362,0.6509112097893954,0.5477930935680514,STRIPE82-0002,0.00032371568,0.00033331447,1.4995444,-87.499,0.0003561791,16.231049
DR4_3_STRIPE82-0002_0018416,0.25558538028633393,0.5314123547430469,STRIPE82-0002,0.00059111416,0.00061983557,1.7399887,15.677783,0.00040459083,13.329291
DR4_3_STRIPE82-0002_0018628,359.6871485771529,0.5514362553150627,STRIPE82-0002,0.0003291501,0.0003370736,1.4941316,-88.27479,0.0003625639,16.101192
DR4_3_STRIPE82-0002_0018808,0.6976168857460436,0.5591283351067365,STRIPE82-0002,0.00035990772,0.00036980963,1.5076321,-84.14146,0.00035358834,15.844309
DR4_3_STRIPE82-0002_0018866,359.88163312820524,0.5507911164870953,STRIPE82-0002,0.00043307903,0.00046436707,1.5178823,-3.3064823,0.0003679187,13.986829
DR4_3_STRIPE82-0002_0018890,0.15267244116731812,0.5637738463873052,STRIPE82-0002,0.0003237668,0.0003320609,1.4947941,37.12829,0.00035360828,16.643175
DR4_3_STRIPE82-0002_0019068,0.6568916209552587,0.566215457031894,STRIPE82-0002,0.0003417145,0.00034406147,1.4674332,60.661907,0.0003375262,16.020145
DR4_3_STRIPE82-0002_0019112,0.5115464210538796,0.5687308092674834,STRIPE82-0002,0.0002982292,0.00030884822,1.4586996,86.81381,0.00034504043,16.761206
DR4_3_STRIPE82-0002_0019246,0.3043255115580586,0.5731131478116677,STRIPE82-0002,0.0003101616,0.00032961823,1.4616871,0.8920306,0.00034117876,16.716578
DR4_3_STRIPE82-0002_0019377,0.11978145701956995,0.5743969968865199,STRIPE82-0002,0.00035085247,0.00036683897,1.4886352,25.672571,0.00034860751,15.991164
DR4_3_STRIPE82-0002_0019499,359.59461209831557,0.577976275082119,STRIPE82-0002,0.00032367196,0.00034495603,1.4740115,88.27323,0.00034913013,16.21063
